Time_Step,Node_ID,X,Y,Cum_Disp_X,Cum_Disp_Y,Total_Settlement,Temperature,Water_Level
930,368.0,139.0,54.0,0.0056773749999999,-0.2726121000000001,-0.2726121000000001,33.39858971372823,169.40428940536475
960,368.0,139.0,54.0,0.0057116,-0.2746301500000001,-0.2746301500000001,28.001426779451464,169.1298951236087
990,368.0,139.0,54.0,0.0057443749999999,-0.2765705,-0.2765705,22.49212241635187,165.7504548756207
1020,368.0,139.0,54.0,0.005775825,-0.2784383000000001,-0.2784383000000001,16.15889074911046,161.6155550323809
1050,368.0,139.0,54.0,0.0058059999999999,-0.2802382500000001,-0.2802382500000001,8.104425783922348,156.6276781199188
1080,368.0,139.0,54.0,0.0058349999999999,-0.2819745750000001,-0.2819745750000001,6.620057225424892,152.46634131509782
1110,368.0,139.0,54.0,0.0058629249999999,-0.2836511500000001,-0.2836511500000001,6.093726435153677,150.1434503915803
1140,368.0,139.0,54.0,0.0058898,-0.2852715500000001,-0.2852715500000001,9.89007602911156,150.71374862232932
1170,368.0,139.0,54.0,0.0059157249999999,-0.2868390250000001,-0.2868390250000001,17.572032035334633,153.9843213834201
1200,368.0,139.0,54.0,0.00594075,-0.2883565750000001,-0.2883565750000001,24.48244122106705,157.42002064406117
1230,368.0,139.0,54.0,0.0059649249999999,-0.2898269000000001,-0.2898269000000001,31.107139621612742,163.91649850666798
1260,368.0,139.0,54.0,0.0059882749999999,-0.2912526000000001,-0.2912526000000001,34.94924656266497,167.68083074613088
1290,368.0,139.0,54.0,0.0060109,-0.2926359750000001,-0.2926359750000001,34.57107902533014,170.089730277703
1320,368.0,139.0,54.0,0.006032775,-0.2939792500000001,-0.2939792500000001,29.72259890743984,170.13620077281723
1350,368.0,139.0,54.0,0.006053975,-0.2952843750000001,-0.2952843750000001,23.963051720042646,167.81683503895079
1380,368.0,139.0,54.0,0.00607455,-0.2965532750000001,-0.2965532750000001,16.07344712138747,162.40827330177618
1410,368.0,139.0,54.0,0.0060945,-0.2977877000000001,-0.2977877000000001,11.120212862749378,156.75958425013724
1440,368.0,139.0,54.0,0.00611385,-0.2989892250000001,-0.2989892250000001,5.654682226203967,153.39957592759893
1470,368.0,139.0,54.0,0.006132675,-0.3001594000000001,-0.3001594000000001,4.680298355961694,150.46543181531442
1500,368.0,139.0,54.0,0.0061509749999999,-0.3012996500000001,-0.3012996500000001,8.636588894239187,149.92729701783685
30,369.0,141.0,54.0,2.75e-07,-2.58e-05,-2.58e-05,7.307843994082198,150.10802443085836
60,369.0,141.0,54.0,0.0002440749999999,-0.0384912,-0.0384912,14.46298426985879,152.1177249609177
90,369.0,141.0,54.0,0.0006368999999999,-0.078095475,-0.078095475,22.810278644395158,155.13214512981526
120,369.0,141.0,54.0,0.000913,-0.106491225,-0.106491225,27.36388670504837,160.28091741857256
150,369.0,141.0,54.0,0.001102825,-0.127937625,-0.127937625,31.13335217191886,165.73932571772835
180,369.0,141.0,54.0,0.0012431,-0.1449365,-0.1449365,33.922374742890746,169.28186382767439
210,369.0,141.0,54.0,0.0013521749999999,-0.158897775,-0.158897775,31.984475939677473,169.8642234638695
240,369.0,141.0,54.0,0.0014401749999999,-0.170671575,-0.170671575,27.672319021977774,168.8003284900303
270,369.0,141.0,54.0,0.0015132,-0.180803975,-0.180803975,19.903942584077967,165.35646221657777
300,369.0,141.0,54.0,0.00157505,-0.189664225,-0.189664225,12.760650042091148,159.72804320096688
330,369.0,141.0,54.0,0.0016284,-0.197512675,-0.197512675,7.150454056890407,154.9702334482415
360,369.0,141.0,54.0,0.0016749999999999,-0.204539175,-0.204539175,4.892507203246071,151.0653702153188
390,369.0,141.0,54.0,0.0017162249999999,-0.210886075,-0.210886075,7.426672626002547,150.60704675305402
420,369.0,141.0,54.0,0.0017530249999999,-0.216662625,-0.216662625,12.654685990093027,151.37401158734693
450,369.0,141.0,54.0,0.0017861749999999,-0.221954475,-0.221954475,19.2928992027359,154.81486162721345
480,369.0,141.0,54.0,0.0018161999999999,-0.2268298,-0.2268298,28.530060136719214,160.26905895334764
510,369.0,141.0,54.0,0.0018435999999999,-0.231343775,-0.231343775,30.50531316189987,165.06132482308917
540,369.0,141.0,54.0,0.0018687499999999,-0.235541575,-0.235541575,33.81671417541477,169.3304206759036
570,369.0,141.0,54.0,0.001891925,-0.239460675,-0.239460675,34.324554708313585,169.5705204952168
600,369.0,141.0,54.0,0.0019134,-0.243132425,-0.243132425,29.412391953178755,170.08267815237295
630,369.0,141.0,54.0,0.00193335,-0.2465834,-0.2465834,21.099622913104522,164.7335845609486
660,369.0,141.0,54.0,0.00195195,-0.249836125,-0.249836125,13.281866805900233,160.97441199396627
690,369.0,141.0,54.0,0.001969375,-0.252910075,-0.252910075,8.23852985437465,156.35772128464203
720,369.0,141.0,54.0,0.001985725,-0.255822025,-0.255822025,6.399765939542801,150.2012445788256
750,369.0,141.0,54.0,0.0020011,-0.258586525,-0.258586525,7.132062753062329,150.32761877598807
780,369.0,141.0,54.0,0.002015625,-0.2612164,-0.2612164,11.974889730623596,150.18665520327679
810,369.0,141.0,54.0,0.00202935,-0.26372285,-0.26372285,18.443539394518627,153.65062504275713
840,369.0,141.0,54.0,0.00204235,-0.266115825,-0.266115825,26.43373532841244,158.4729152068949
870,369.0,141.0,54.0,0.0020547,-0.268404175,-0.268404175,33.58209297711022,163.4521673792592
900,369.0,141.0,54.0,0.002066425,-0.270595725,-0.270595725,35.7713451468278,167.11242837946963
930,369.0,141.0,54.0,0.002077625,-0.272697525,-0.272697525,35.384641652541966,170.16648780721084
960,369.0,141.0,54.0,0.0020883,-0.2747159,-0.2747159,27.79847557749226,168.81217139476848
990,369.0,141.0,54.0,0.002098475,-0.27665655,-0.27665655,22.194526127948905,165.8711367319734
1020,369.0,141.0,54.0,0.00210825,-0.27852465,-0.27852465,14.89796746267028,161.52313499280245
1050,369.0,141.0,54.0,0.0021176,-0.28032485,-0.28032485,9.009866761186892,155.75825786203276
1080,369.0,141.0,54.0,0.002126575,-0.28206145,-0.28206145,6.366735580373969,151.8357070310976
1110,369.0,141.0,54.0,0.0021352,-0.2837383,-0.2837383,7.072458014183081,149.9856778575941
1140,369.0,141.0,54.0,0.002143475,-0.28535895,-0.28535895,8.918923784888525,150.68320104517073
1170,369.0,141.0,54.0,0.00215145,-0.28692665,-0.28692665,16.875359160343297,153.06208644574357
1200,369.0,141.0,54.0,0.002159125,-0.2884444,-0.2884444,24.90765905056202,158.05987060286785
1230,369.0,141.0,54.0,0.00216655,-0.28991495,-0.28991495,31.871683937727234,162.4080058241997
1260,369.0,141.0,54.0,0.0021737,-0.2913408500000001,-0.2913408500000001,34.67058767291642,168.02852610762227
1290,369.0,141.0,54.0,0.0021806,-0.2927244500000001,-0.2927244500000001,34.942961691251995,167.9236424151673
1320,369.0,141.0,54.0,0.0021873,-0.2940679000000001,-0.2940679000000001,30.513524245131965,169.26744976756973
1350,369.0,141.0,54.0,0.00219375,-0.2953732250000001,-0.2953732250000001,23.67804989322147,167.35610513008336
1380,369.0,141.0,54.0,0.002200025,-0.2966423000000001,-0.2966423000000001,15.752120515679263,162.55588272968097
1410,369.0,141.0,54.0,0.002206075,-0.2978768750000001,-0.2978768750000001,9.266045983028874,158.275316632156
1440,369.0,141.0,54.0,0.002211975,-0.2990785500000001,-0.2990785500000001,4.17520669562629,152.44084349935744
1470,369.0,141.0,54.0,0.002217675,-0.3002489000000001,-0.3002489000000001,5.969286763081014,150.32365056231274
1500,369.0,141.0,54.0,0.0022232,-0.3013892750000001,-0.3013892750000001,9.455384500381518,149.10679962413815
30,370.0,137.0,50.4,3.5e-07,-2.455e-05,-2.455e-05,9.406850443968167,149.93628425533106
60,370.0,137.0,50.4,0.000531675,-0.035924625,-0.035924625,12.577501605928463,151.1159408428342
90,370.0,137.0,50.4,0.0019005249999999,-0.07328725,-0.07328725,20.912003559685164,156.48640464350183
120,370.0,137.0,50.4,0.0028818999999999,-0.10039005,-0.10039005,28.35727871441249,160.16690659184383
150,370.0,137.0,50.4,0.0036101749999999,-0.1209808749999999,-0.1209808749999999,32.76813885981837,165.04236259761106
180,370.0,137.0,50.4,0.00417805,-0.137361875,-0.137361875,36.09820290184351,168.495293388784
210,370.0,137.0,50.4,0.0046379,-0.150850675,-0.150850675,33.49214732651003,170.47842228644546
240,370.0,137.0,50.4,0.005021025,-0.16224845,-0.16224845,26.819792984364728,168.16846682785166
270,370.0,137.0,50.4,0.005347225,-0.1720726,-0.1720726,21.502730202087957,164.42135390149002
300,370.0,137.0,50.4,0.0056298,-0.180674425,-0.180674425,12.690740765408288,160.08311998733276
330,370.0,137.0,50.4,0.00587805,-0.188302225,-0.188302225,6.584413662436665,154.27012705431545
360,370.0,137.0,50.4,0.0060986,-0.195137575,-0.195137575,4.228177188817109,151.35161134449083
390,370.0,137.0,50.4,0.00629645,-0.201316875,-0.201316875,6.046399673347267,149.61058478836688
420,370.0,137.0,50.4,0.0064754,-0.206944975,-0.206944975,12.54173689415589,150.8955387256249
450,370.0,137.0,50.4,0.006638375,-0.21210415,-0.21210415,19.778833321820173,154.3885143057227
480,370.0,137.0,50.4,0.006787725,-0.216860025,-0.216860025,27.37011085337816,159.8006914572034
510,370.0,137.0,50.4,0.0069253,-0.221265725,-0.221265725,31.335172542108644,164.9566134406798
540,370.0,137.0,50.4,0.007052625,-0.2253648499999999,-0.2253648499999999,35.63062817414328,168.75387274475347
570,370.0,137.0,50.4,0.007170975,-0.2291935249999999,-0.2291935249999999,35.332926969600535,170.24646169589434
600,370.0,137.0,50.4,0.0072814,-0.2327820749999999,-0.2327820749999999,28.28486574101078,168.17612676229186
630,370.0,137.0,50.4,0.007384775,-0.236156125,-0.236156125,19.99528318777376,165.77501085979594
660,370.0,137.0,50.4,0.007481825,-0.239337525,-0.239337525,13.558876922819355,160.73109195249583
690,370.0,137.0,50.4,0.007573225,-0.2423450499999999,-0.2423450499999999,7.026189790237564,155.54549291183807
720,370.0,137.0,50.4,0.007659525,-0.2451949749999999,-0.2451949749999999,5.644449889023372,151.75769736759037
750,370.0,137.0,50.4,0.007741175,-0.2479014249999999,-0.2479014249999999,7.061281837486199,150.3437909151784
780,370.0,137.0,50.4,0.007818625,-0.250476775,-0.250476775,13.504485648633063,151.0576062571668
810,370.0,137.0,50.4,0.0078922,-0.252931925,-0.252931925,18.075606869999742,154.42084288601504
840,370.0,137.0,50.4,0.00796225,-0.25527655,-0.25527655,26.324205487795943,158.83986934968263
870,370.0,137.0,50.4,0.00802905,-0.25751915,-0.25751915,32.05117461478115,164.0629298628822
900,370.0,137.0,50.4,0.00809285,-0.2596674,-0.2596674,35.75797745283523,167.8739692362573
930,370.0,137.0,50.4,0.008153875,-0.261728125,-0.261728125,32.96197325432275,170.81075614766175
960,370.0,137.0,50.4,0.008212325,-0.2637075,-0.2637075,26.803193542044387,169.1394980481837
990,370.0,137.0,50.4,0.0082684,-0.265611,-0.265611,23.33188555945482,166.43970440627996
1020,370.0,137.0,50.4,0.008322275,-0.2674437249999999,-0.2674437249999999,14.493785203904892,161.76378550316943
1050,370.0,137.0,50.4,0.00837405,-0.26921015,-0.26921015,7.4689930953539285,156.56979985652745
1080,370.0,137.0,50.4,0.008423875,-0.27091445,-0.27091445,4.620962017470377,152.20387857453292
1110,370.0,137.0,50.4,0.0084719,-0.2725604,-0.2725604,5.46329913177726,150.1324360645255
1140,370.0,137.0,50.4,0.0085182249999999,-0.2741514499999999,-0.2741514499999999,9.267597391221436,150.00954946598927
1170,370.0,137.0,50.4,0.00856295,-0.2756907999999999,-0.2756907999999999,15.815045510217333,153.4763417941368
1200,370.0,137.0,50.4,0.0086061499999999,-0.2771812999999999,-0.2771812999999999,25.000986141025088,158.19212715704936
1230,370.0,137.0,50.4,0.0086479249999999,-0.2786256749999999,-0.2786256749999999,29.64776879139207,162.99236426381225
1260,370.0,137.0,50.4,0.0086883749999999,-0.2800264,-0.2800264,33.8137183974881,168.1272363886004
1290,370.0,137.0,50.4,0.0087275249999999,-0.281385725,-0.281385725,35.34540622423772,169.83075125226287
1320,370.0,137.0,50.4,0.0087654999999999,-0.282705825,-0.282705825,30.991146457948286,169.69862177451742
1350,370.0,137.0,50.4,0.0088023249999999,-0.2839886,-0.2839886,24.87528809469174,167.06160685222102
1380,370.0,137.0,50.4,0.0088380499999999,-0.285235925,-0.285235925,16.16102261981337,163.4379562329561
1410,370.0,137.0,50.4,0.0088727749999999,-0.2864494999999999,-0.2864494999999999,10.566047941368147,156.88421804782783
1440,370.0,137.0,50.4,0.0089064999999999,-0.2876308999999999,-0.2876308999999999,5.428246351274894,152.8389425402035
1470,370.0,137.0,50.4,0.0089392999999999,-0.2887815999999999,-0.2887815999999999,4.945677957806375,149.74988341465723
1500,370.0,137.0,50.4,0.0089711999999999,-0.2899029749999999,-0.2899029749999999,8.274132481905715,150.18590702010655
30,371.0,136.0,47.0,-2.5e-08,-5.72e-05,-5.72e-05,7.2280384490956555,149.8953636642258
60,371.0,136.0,47.0,0.000134325,-0.0328860249999999,-0.0328860249999999,12.374152322889515,152.43575663641775
90,371.0,136.0,47.0,0.00144185,-0.0669319749999999,-0.0669319749999999,21.758239144377555,155.20719760593826
120,371.0,136.0,47.0,0.002433325,-0.0920580249999999,-0.0920580249999999,28.962965061906367,160.85953545199354
150,371.0,136.0,47.0,0.003191525,-0.1113121999999999,-0.1113121999999999,33.36268254968154,165.89927840788434
180,371.0,136.0,47.0,0.003793625,-0.126713275,-0.126713275,32.86590102847966,168.61368712066636
210,371.0,136.0,47.0,0.004287475,-0.139444375,-0.139444375,32.62535133677227,169.76295904309652
240,371.0,136.0,47.0,0.004702875,-0.150233825,-0.150233825,27.362091134604416,167.6887838020906
270,371.0,136.0,47.0,0.0050593,-0.159555775,-0.159555775,19.235627879615205,164.3590215414007
300,371.0,136.0,47.0,0.0053700499999999,-0.16773395,-0.16773395,12.737657928417457,159.4684283451177
330,371.0,136.0,47.0,0.0056444749999999,-0.174998275,-0.174998275,8.35473934336561,154.88273864980093
360,371.0,136.0,47.0,0.0058894249999999,-0.18151735,-0.18151735,5.564422904974045,152.60687497246968
390,371.0,136.0,47.0,0.0061100749999999,-0.18741825,-0.18741825,7.368482445977422,150.0344037104611
420,371.0,136.0,47.0,0.0063103749999999,-0.192798925,-0.192798925,12.865998270405127,151.771397069888
450,371.0,136.0,47.0,0.006493375,-0.19773635,-0.19773635,18.18564987777756,155.78039447180524
480,371.0,136.0,47.0,0.00666155,-0.20229205,-0.20229205,27.341083490643328,160.58703796389483
510,371.0,136.0,47.0,0.0068169,-0.206515925,-0.206515925,33.9257787147743,164.92601732408392
540,371.0,136.0,47.0,0.00696105,-0.21044895,-0.21044895,33.51077100815763,168.32822157598835
570,371.0,136.0,47.0,0.0070953499999999,-0.21412515,-0.21412515,32.88800048731102,170.03190143706578
600,371.0,136.0,47.0,0.0072209,-0.217573125,-0.217573125,29.74071327334619,168.8960143432992
630,371.0,136.0,47.0,0.0073386749999999,-0.220817025,-0.220817025,21.694527972369485,165.5657308205977
660,371.0,136.0,47.0,0.0074494499999999,-0.223877525,-0.223877525,12.940310731173561,160.3616728259502
690,371.0,136.0,47.0,0.0075539749999999,-0.226772375,-0.226772375,7.711335416793633,155.54611553960007
720,371.0,136.0,47.0,0.0076527999999999,-0.22951695,-0.22951695,5.384808723956956,151.32789336318424
750,371.0,136.0,47.0,0.0077464749999999,-0.232124675,-0.232124675,6.717007365869212,149.37743703528886
780,371.0,136.0,47.0,0.0078354249999999,-0.23460725,-0.23460725,10.443420880257047,150.56065308494607
810,371.0,136.0,47.0,0.0079200749999999,-0.2369750249999999,-0.2369750249999999,17.076314458515263,154.03516491789156
840,371.0,136.0,47.0,0.008000775,-0.23923715,-0.23923715,23.411968998361925,159.50615322289718
870,371.0,136.0,47.0,0.008077825,-0.24140175,-0.24140175,31.27641688582921,164.0138366644038
900,371.0,136.0,47.0,0.0081515,-0.243476075,-0.243476075,35.485262544923756,167.6863222254197
930,371.0,136.0,47.0,0.008222075,-0.2454666499999999,-0.2454666499999999,32.953100700183505,170.2533978886305
960,371.0,136.0,47.0,0.00828975,-0.2473793,-0.2473793,30.456079938644553,170.14180175621075
990,371.0,136.0,47.0,0.008354725,-0.249219325,-0.249219325,21.551675547487804,165.59213048534798
1020,371.0,136.0,47.0,0.0084172,-0.250991475,-0.250991475,14.259379361031241,161.1152445414917
1050,371.0,136.0,47.0,0.008477325,-0.2527001,-0.2527001,7.229095463704241,156.77982932981564
1080,371.0,136.0,47.0,0.00853525,-0.2543491249999999,-0.2543491249999999,3.8852951142327097,152.2996845354133
1110,371.0,136.0,47.0,0.008591125,-0.2559421749999999,-0.2559421749999999,7.491553779349645,150.21805073699028
1140,371.0,136.0,47.0,0.00864505,-0.2574825249999999,-0.2574825249999999,11.442686480176274,151.38367322280493
1170,371.0,136.0,47.0,0.008697175,-0.2589732499999999,-0.2589732499999999,16.2976404801563,153.42679006967518
1200,371.0,136.0,47.0,0.0087475749999999,-0.2604170499999999,-0.2604170499999999,24.326840495996077,157.91436308776125
1230,371.0,136.0,47.0,0.00879635,-0.2618165499999999,-0.2618165499999999,29.87929060067448,164.07478942851887
1260,371.0,136.0,47.0,0.008843575,-0.2631740999999999,-0.2631740999999999,35.936186949460826,166.77306059748383
1290,371.0,136.0,47.0,0.008889375,-0.2644918749999999,-0.2644918749999999,35.766899875721556,169.52600459781524
1320,371.0,136.0,47.0,0.0089338,-0.2657718999999999,-0.2657718999999999,30.662741220493935,169.09082361609737
1350,371.0,136.0,47.0,0.008976925,-0.2670160499999999,-0.2670160499999999,25.465990304436215,166.97951809389298
1380,371.0,136.0,47.0,0.0090188,-0.2682260749999998,-0.2682260749999998,15.824974721328065,162.75676810453064
1410,371.0,136.0,47.0,0.0090595,-0.2694036249999998,-0.2694036249999998,9.83591021351326,157.09779149190345
1440,371.0,136.0,47.0,0.0090991,-0.2705501999999998,-0.2705501999999998,3.849832575666751,152.42659577658415
1470,371.0,136.0,47.0,0.0091376,-0.2716672249999998,-0.2716672249999998,5.667222693096138,149.9754874981605
1500,371.0,136.0,47.0,0.0091751,-0.2727560249999998,-0.2727560249999998,9.571907467382086,150.48141872535084
30,372.0,137.0,54.0,1.6e-06,-2.4725e-05,-2.4725e-05,8.066374443159722,149.9182657068966
60,372.0,137.0,54.0,0.0010173,-0.03839585,-0.03839585,13.786162229860295,151.61985409049976
90,372.0,137.0,54.0,0.002718575,-0.0779741,-0.0779741,18.845439642677068,155.9431406646589
120,372.0,137.0,54.0,0.003857625,-0.10635035,-0.10635035,27.774010267099037,159.85536364383853
150,372.0,137.0,54.0,0.0046738249999999,-0.1277831,-0.1277831,33.73035163398756,164.96165528372214
180,372.0,137.0,54.0,0.0052965749999999,-0.1447717,-0.1447717,34.3183720193053,168.74502542024868
210,372.0,137.0,54.0,0.0057931499999999,-0.158724775,-0.158724775,33.28182302232321,170.0821963902356
240,372.0,137.0,54.0,0.006202,-0.17049185,-0.17049185,27.958230508929447,168.687569305798
270,372.0,137.0,54.0,0.0065469,-0.180618575,-0.180618575,19.590000147561025,164.99272432044148
300,372.0,137.0,54.0,0.006843325,-0.189473975,-0.189473975,11.550080788896732,159.35941406930363
330,372.0,137.0,54.0,0.007102,-0.1973182,-0.1973182,7.538408169042795,154.99457936552716
360,372.0,137.0,54.0,0.0073305249999999,-0.20434095,-0.20434095,4.9832415746664696,151.06649697142913
390,372.0,137.0,54.0,0.0075344999999999,-0.210684525,-0.210684525,8.50990794672939,150.1386639562171
420,372.0,137.0,54.0,0.0077181749999999,-0.2164581,-0.2164581,12.232216425091808,151.01672009296274
450,372.0,137.0,54.0,0.00788475,-0.22174725,-0.22174725,20.530301633766292,155.66389111004304
480,372.0,137.0,54.0,0.0080368499999999,-0.2266201,-0.2266201,28.285261104454268,159.3854337300187
510,372.0,137.0,54.0,0.0081765,-0.231131825,-0.231131825,31.968864967516712,164.65335445145553
540,372.0,137.0,54.0,0.00830535,-0.23532755,-0.23532755,33.971434255800915,167.60756469193996
570,372.0,137.0,54.0,0.0084247749999999,-0.239244725,-0.239244725,32.819909657191495,169.72521423986572
600,372.0,137.0,54.0,0.0085358999999999,-0.2429147,-0.2429147,27.45549907745228,168.63906851196506
630,372.0,137.0,54.0,0.008639675,-0.246364,-0.246364,20.759738666056858,165.50952082419366
660,372.0,137.0,54.0,0.0087368999999999,-0.2496152,-0.2496152,14.368389732591453,160.78081907799137
690,372.0,137.0,54.0,0.00882825,-0.2526877,-0.2526877,7.921323518377773,155.45068146204483
720,372.0,137.0,54.0,0.0089143249999999,-0.25559825,-0.25559825,4.160579326243953,151.80533229719018
750,372.0,137.0,54.0,0.008995625,-0.258361475,-0.258361475,4.174428789586749,149.1942735400491
780,372.0,137.0,54.0,0.009072575,-0.260990125,-0.260990125,11.753454096285509,150.65331038531923
810,372.0,137.0,54.0,0.0091455499999999,-0.26349545,-0.26349545,17.964260340416093,153.45398200836829
840,372.0,137.0,54.0,0.0092149249999999,-0.26588735,-0.26588735,25.23460009455482,159.29111970082593
870,372.0,137.0,54.0,0.0092809749999999,-0.2681746499999999,-0.2681746499999999,31.99897580821501,163.9210952741676
900,372.0,137.0,54.0,0.0093439749999999,-0.2703651999999999,-0.2703651999999999,33.22937537414172,167.75502512041135
930,372.0,137.0,54.0,0.0094041499999999,-0.2724660749999999,-0.2724660749999999,32.65073895694828,170.18628448168786
960,372.0,137.0,54.0,0.0094616999999999,-0.2744835499999999,-0.2744835499999999,30.515992535457055,169.70141312420634
990,372.0,137.0,54.0,0.0095168249999999,-0.2764233499999999,-0.2764233499999999,22.295718326323684,165.6951612840029
1020,372.0,137.0,54.0,0.0095697249999999,-0.2782906249999999,-0.2782906249999999,13.529572588986586,162.47945634192365
1050,372.0,137.0,54.0,0.0096204999999999,-0.2800900749999999,-0.2800900749999999,8.827132968829286,156.63145720819227
1080,372.0,137.0,54.0,0.0096693249999999,-0.2818258999999999,-0.2818258999999999,4.932704860276936,152.80370479869055
1110,372.0,137.0,54.0,0.0097163249999999,-0.2835020249999999,-0.2835020249999999,5.942948290396863,150.94553829024878
1140,372.0,137.0,54.0,0.0097615999999999,-0.2851219749999999,-0.2851219749999999,10.043195453697958,150.55388160791176
1170,372.0,137.0,54.0,0.0098052499999999,-0.286689025,-0.286689025,16.352007204695354,153.64536751397475
1200,372.0,137.0,54.0,0.0098473999999999,-0.2882061499999999,-0.2882061499999999,24.292494992251445,159.0613682731078
1230,372.0,137.0,54.0,0.0098881249999999,-0.289676075,-0.289676075,31.584771347523425,162.7177350140642
1260,372.0,137.0,54.0,0.0099274749999999,-0.291101375,-0.291101375,35.23117146291924,167.09226024289686
1290,372.0,137.0,54.0,0.0099655749999999,-0.2924844,-0.2924844,33.01018119727892,169.72038829956173
1320,372.0,137.0,54.0,0.0100024749999999,-0.2938272749999999,-0.2938272749999999,30.087519299429328,169.5942815497955
1350,372.0,137.0,54.0,0.0100382249999999,-0.2951320749999999,-0.2951320749999999,24.589921958622295,166.454186250687
1380,372.0,137.0,54.0,0.0100728749999999,-0.2964006249999999,-0.2964006249999999,16.773153821237578,162.31031240722507
1410,372.0,137.0,54.0,0.0101065249999999,-0.2976346999999999,-0.2976346999999999,8.61224217586888,157.1339850629498
1440,372.0,137.0,54.0,0.0101391999999999,-0.2988358999999999,-0.2988358999999999,4.729489002192611,152.4978937301884
1470,372.0,137.0,54.0,0.0101709499999999,-0.3000057499999998,-0.3000057499999998,4.745573103645268,150.11290646167745
1500,372.0,137.0,54.0,0.0102017999999999,-0.3011456999999998,-0.3011456999999998,11.117988154022665,149.89520127279718
30,373.0,140.0,42.4,-6e-07,-5.515e-05,-5.515e-05,7.838146839779949,148.69281260955017
60,373.0,140.0,42.4,-9.9475e-05,-0.030131475,-0.030131475,13.78734970740376,151.958936812311
90,373.0,140.0,42.4,0.000297925,-0.06193075,-0.06193075,20.376093188187564,156.01890146333224
120,373.0,140.0,42.4,0.0006048,-0.0856272,-0.0856272,28.418114658236725,160.3755262839031
150,373.0,140.0,42.4,0.0008408249999999,-0.103882425,-0.103882425,33.57787634141428,165.59023902886946
180,373.0,140.0,42.4,0.0010285,-0.11853575,-0.11853575,34.61840259132578,169.16087573030427
210,373.0,140.0,42.4,0.0011824749999999,-0.13067985,-0.13067985,32.25729296720922,170.04423359519276
240,373.0,140.0,42.4,0.001312,-0.140992425,-0.140992425,27.563058594142866,169.2083692166204
270,373.0,140.0,42.4,0.001423175,-0.1499169,-0.1499169,20.568149708511633,164.64860739578162
300,373.0,140.0,42.4,0.001520075,-0.1577571,-0.1577571,13.111427227415362,159.57610901378197
330,373.0,140.0,42.4,0.001605675,-0.16472935,-0.16472935,7.514573453072891,155.08840511010638
360,373.0,140.0,42.4,0.0016821,-0.17099275,-0.17099275,4.456116865448557,150.91980531096232
390,373.0,140.0,42.4,0.001750925,-0.17666735,-0.17666735,6.601068052385644,150.16564314190984
420,373.0,140.0,42.4,0.001813425,-0.1818459,-0.1818459,11.611673310347413,151.5093470885509
450,373.0,140.0,42.4,0.00187055,-0.186601325,-0.186601325,19.157291926929148,154.7248385190166
480,373.0,140.0,42.4,0.00192305,-0.190992075,-0.190992075,25.91569261479318,160.23684205822096
510,373.0,140.0,42.4,0.00197155,-0.195065475,-0.195065475,33.473160956031606,165.53331391872663
540,373.0,140.0,42.4,0.002016575,-0.1988605750000001,-0.1988605750000001,37.1224659488064,167.63427287417443
570,373.0,140.0,42.4,0.002058525,-0.2024097250000001,-0.2024097250000001,33.10396039455021,170.18730964729218
600,373.0,140.0,42.4,0.00209775,-0.2057401500000001,-0.2057401500000001,29.170032807526994,168.82923511783866
630,373.0,140.0,42.4,0.00213455,-0.2088749500000001,-0.2088749500000001,21.80816129740962,164.9246304979824
660,373.0,140.0,42.4,0.002169175,-0.2118337750000001,-0.2118337750000001,13.062059230265797,160.87190189229113
690,373.0,140.0,42.4,0.00220185,-0.2146336250000001,-0.2146336250000001,7.683703485666502,155.73842280715957
720,373.0,140.0,42.4,0.002232775,-0.2172891500000001,-0.2172891500000001,4.494264390689979,152.45215757453772
750,373.0,140.0,42.4,0.0022620749999999,-0.2198131750000001,-0.2198131750000001,6.047614712491907,149.436287421715
780,373.0,140.0,42.4,0.0022898999999999,-0.2222169000000001,-0.2222169000000001,10.826589321301926,151.52989200211493
810,373.0,140.0,42.4,0.0023163999999999,-0.2245102500000001,-0.2245102500000001,16.792146595501645,153.45527219458702
840,373.0,140.0,42.4,0.00234165,-0.226701975,-0.226701975,25.47974702294701,159.5847640867945
870,373.0,140.0,42.4,0.002365775,-0.228799825,-0.228799825,31.530185179438966,163.74356965029722
900,373.0,140.0,42.4,0.00238885,-0.2308108,-0.2308108,33.763513247413265,168.40557717472458
930,373.0,140.0,42.4,0.00241095,-0.2327411,-0.2327411,33.57272039279866,170.1821340293342
960,373.0,140.0,42.4,0.00243215,-0.23459635,-0.23459635,30.418316875516584,169.38978872251585
990,373.0,140.0,42.4,0.0024525,-0.2363816,-0.2363816,21.19505261988033,166.10085437282297
1020,373.0,140.0,42.4,0.002472075,-0.238101425,-0.238101425,15.122811561473144,161.76976505793004
1050,373.0,140.0,42.4,0.0024909249999999,-0.23976,-0.23976,9.244157698879855,156.03430530892305
1080,373.0,140.0,42.4,0.0025091,-0.2413611,-0.2413611,3.942872453762801,152.89176820386018
1110,373.0,140.0,42.4,0.0025266,-0.2429082,-0.2429082,5.909242369235286,149.98679915294244
1140,373.0,140.0,42.4,0.002543525,-0.24440445,-0.24440445,10.084086006937454,149.75158284237278
1170,373.0,140.0,42.4,0.002559875,-0.245852775,-0.245852775,15.44004359168192,153.37987835276172
1200,373.0,140.0,42.4,0.0025757,-0.24725585,-0.24725585,23.434536486041477,158.8903435578172
