Time_Step,Node_ID,X,Y,Cum_Disp_X,Cum_Disp_Y,Total_Settlement,lag_1,lag_2,rolling_mean_3,neighbor_avg_disp
450,395.0,150.0,33.4,-0.004023974999999999,-0.152770225,-0.152770225,-0.148703575,-0.1442835,-0.14858576666666667,-0.156224745
480,395.0,150.0,33.4,-0.004188974999999999,-0.156531425,-0.156531425,-0.152770225,-0.148703575,-0.1526684083333333,-0.160044415
510,395.0,150.0,33.4,-0.004342425,-0.16002634999999998,-0.16002634999999998,-0.156531425,-0.152770225,-0.15644266666666665,-0.16359287
540,395.0,150.0,33.4,-0.004485699999999999,-0.16328722499999998,-0.16328722499999998,-0.16002634999999998,-0.156531425,-0.15994833333333333,-0.16690301500000002
570,395.0,150.0,33.4,-0.0046199249999999996,-0.16634092499999997,-0.16634092499999997,-0.16328722499999998,-0.16002634999999998,-0.16321816666666666,-0.17000226000000002
600,395.0,150.0,33.4,-0.0047461,-0.16921007499999996,-0.16921007499999996,-0.16634092499999997,-0.16328722499999998,-0.16627940833333332,-0.17291368999999998
630,395.0,150.0,33.4,-0.004865024999999999,-0.17191384999999998,-0.17191384999999998,-0.16921007499999996,-0.16634092499999997,-0.16915494999999994,-0.17565688
660,395.0,150.0,33.4,-0.004977425,-0.174468725,-0.174468725,-0.17191384999999998,-0.16921007499999996,-0.17186421666666662,-0.17824857
690,395.0,150.0,33.4,-0.0050839249999999996,-0.17688882499999997,-0.17688882499999997,-0.174468725,-0.17191384999999998,-0.1744238,-0.18070321
720,395.0,150.0,33.4,-0.0051849999999999995,-0.17918647499999998,-0.17918647499999998,-0.17688882499999997,-0.174468725,-0.17684800833333333,-0.18303332499999997
750,395.0,150.0,33.4,-0.005281175,-0.18137237499999997,-0.18137237499999997,-0.17918647499999998,-0.17688882499999997,-0.17914922499999997,-0.18524984
780,395.0,150.0,33.4,-0.005372849999999999,-0.18345599999999995,-0.18345599999999995,-0.18137237499999997,-0.17918647499999998,-0.18133828333333332,-0.187362355
810,395.0,150.0,33.4,-0.00546035,-0.1854456,-0.1854456,-0.18345599999999995,-0.18137237499999997,-0.1834246583333333,-0.189379325
840,395.0,150.0,33.4,-0.00554405,-0.187348575,-0.187348575,-0.1854456,-0.18345599999999995,-0.18541672499999998,-0.19130827
870,395.0,150.0,33.4,-0.005624199999999999,-0.1891715,-0.1891715,-0.187348575,-0.1854456,-0.18732189166666666,-0.19315585500000002
900,395.0,150.0,33.4,-0.005701075,-0.19092019999999998,-0.19092019999999998,-0.1891715,-0.187348575,-0.1891467583333333,-0.194928035
930,395.0,150.0,33.4,-0.0057748999999999995,-0.19259995,-0.19259995,-0.19092019999999998,-0.1891715,-0.19089721666666662,-0.19663018
960,395.0,150.0,33.4,-0.0058459,-0.19421549999999999,-0.19421549999999999,-0.19259995,-0.19092019999999998,-0.19257855,-0.198267105
990,395.0,150.0,33.4,-0.005914225,-0.19577109999999998,-0.19577109999999998,-0.19421549999999999,-0.19259995,-0.19419551666666668,-0.19984317000000001
1020,395.0,150.0,33.4,-0.0059800750000000005,-0.197270675,-0.197270675,-0.19577109999999998,-0.19421549999999999,-0.195752425,-0.20136231000000002
1050,395.0,150.0,33.4,-0.0060436,-0.19871772499999998,-0.19871772499999998,-0.197270675,-0.19577109999999998,-0.19725316666666667,-0.20282812
1080,395.0,150.0,33.4,-0.00610495,-0.20011545,-0.20011545,-0.19871772499999998,-0.197270675,-0.19870128333333334,-0.20424386
1110,395.0,150.0,33.4,-0.00616425,-0.2014668,-0.2014668,-0.20011545,-0.19871772499999998,-0.20009999166666667,-0.20561253500000004
1140,395.0,150.0,33.4,-0.006221599999999999,-0.20277447499999998,-0.20277447499999998,-0.2014668,-0.20011545,-0.20145224166666667,-0.20693685
1170,395.0,150.0,33.4,-0.006277124999999999,-0.20404095,-0.20404095,-0.20277447499999998,-0.2014668,-0.20276074166666666,-0.20821934
1200,395.0,150.0,33.4,-0.0063309249999999985,-0.20526847499999998,-0.20526847499999998,-0.20404095,-0.20277447499999998,-0.20402796666666667,-0.20946231500000004
1230,395.0,150.0,33.4,-0.006383099999999998,-0.20645914999999998,-0.20645914999999998,-0.20526847499999998,-0.20404095,-0.20525619166666664,-0.210667895
1260,395.0,150.0,33.4,-0.006433724999999999,-0.20761492499999998,-0.20761492499999998,-0.20645914999999998,-0.20526847499999998,-0.20644751666666664,-0.21183804999999997
1290,395.0,150.0,33.4,-0.006482899999999999,-0.20873757499999998,-0.20873757499999998,-0.20761492499999998,-0.20645914999999998,-0.20760388333333332,-0.2129746
1320,395.0,150.0,33.4,-0.006530649999999999,-0.209828775,-0.209828775,-0.20873757499999998,-0.20761492499999998,-0.20872709166666667,-0.21407924500000003
1350,395.0,150.0,33.4,-0.006577099999999999,-0.21089007499999998,-0.21089007499999998,-0.209828775,-0.20873757499999998,-0.2098188083333333,-0.215153545
1380,395.0,150.0,33.4,-0.0066222749999999995,-0.2119229,-0.2119229,-0.21089007499999998,-0.209828775,-0.21088058333333334,-0.21619896499999997
1410,395.0,150.0,33.4,-0.006666249999999999,-0.2129286,-0.2129286,-0.2119229,-0.21089007499999998,-0.21191385833333332,-0.217216865
1440,395.0,150.0,33.4,-0.006709075,-0.213908425,-0.213908425,-0.2129286,-0.2119229,-0.212919975,-0.21820851000000002
1470,395.0,150.0,33.4,-0.006750824999999999,-0.21486352500000003,-0.21486352500000003,-0.213908425,-0.2129286,-0.21390018333333335,-0.219175095
1500,395.0,150.0,33.4,-0.006791525,-0.21579500000000001,-0.21579500000000001,-0.21486352500000003,-0.213908425,-0.21485565000000004,-0.22011772000000002
90,396.0,150.0,29.0,0.00024082499999999996,-0.04324725,-0.04324725,-0.021054525,-7.505000000000001e-05,-0.021458941666666665,-0.0439946
120,396.0,150.0,29.0,-0.0003325000000000001,-0.060303800000000005,-0.060303800000000005,-0.04324725,-0.021054525,-0.04153519166666667,-0.061358170000000004
150,396.0,150.0,29.0,-0.0008218500000000002,-0.07368040000000001,-0.07368040000000001,-0.060303800000000005,-0.04324725,-0.05907715,-0.074965075
180,396.0,150.0,29.0,-0.0012356250000000002,-0.08454662500000001,-0.08454662500000001,-0.07368040000000001,-0.060303800000000005,-0.07284360833333334,-0.086012185
210,396.0,150.0,29.0,-0.0015896500000000002,-0.09363155000000001,-0.09363155000000001,-0.08454662500000001,-0.07368040000000001,-0.08395285833333334,-0.09524438000000002
240,396.0,150.0,29.0,-0.00189685,-0.101399425,-0.101399425,-0.09363155000000001,-0.08454662500000001,-0.09319253333333334,-0.103135485
270,396.0,150.0,29.0,-0.002166925,-0.108159375,-0.108159375,-0.101399425,-0.09363155000000001,-0.10106345,-0.11000072999999999
300,396.0,150.0,29.0,-0.002407025,-0.114125875,-0.114125875,-0.108159375,-0.101399425,-0.10789489166666666,-0.11605874999999999
330,396.0,150.0,29.0,-0.0026226,-0.11945325000000001,-0.11945325000000001,-0.114125875,-0.108159375,-0.11391283333333335,-0.12146672
360,396.0,150.0,29.0,-0.002817725,-0.12425577500000001,-0.12425577500000001,-0.11945325000000001,-0.114125875,-0.11927830000000002,-0.12634105
390,396.0,150.0,29.0,-0.0029956500000000003,-0.1286204,-0.1286204,-0.12425577500000001,-0.11945325000000001,-0.12410980833333334,-0.13077020499999997
420,396.0,150.0,29.0,-0.0031588750000000007,-0.13261452499999998,-0.13261452499999998,-0.1286204,-0.12425577500000001,-0.1284969,-0.134822835
450,396.0,150.0,29.0,-0.0033094500000000007,-0.136291575,-0.136291575,-0.13261452499999998,-0.1286204,-0.13250883333333333,-0.138553225
480,396.0,150.0,29.0,-0.0034490250000000005,-0.139694375,-0.139694375,-0.136291575,-0.13261452499999998,-0.13620015833333335,-0.14200501000000001
510,396.0,150.0,29.0,-0.0035789750000000007,-0.1428579,-0.1428579,-0.139694375,-0.136291575,-0.13961461666666666,-0.14521373499999998
540,396.0,150.0,29.0,-0.003700400000000001,-0.14581100000000002,-0.14581100000000002,-0.1428579,-0.139694375,-0.14278775833333335,-0.1482087
570,396.0,150.0,29.0,-0.0038142750000000007,-0.14857767500000002,-0.14857767500000002,-0.14581100000000002,-0.1428579,-0.14574885833333337,-0.15101437499999998
600,396.0,150.0,29.0,-0.003921400000000001,-0.15117822500000003,-0.15117822500000003,-0.14857767500000002,-0.14581100000000002,-0.14852230000000002,-0.153651345
630,396.0,150.0,29.0,-0.004022425000000001,-0.15362985000000004,-0.15362985000000004,-0.15117822500000003,-0.14857767500000002,-0.15112858333333337,-0.156137095
660,396.0,150.0,29.0,-0.004117975000000002,-0.15594727500000002,-0.15594727500000002,-0.15362985000000004,-0.15117822500000003,-0.1535851166666667,-0.158486615
690,396.0,150.0,29.0,-0.004208550000000001,-0.15814322500000003,-0.15814322500000003,-0.15594727500000002,-0.15362985000000004,-0.15590678333333338,-0.1607128
720,396.0,150.0,29.0,-0.004294600000000001,-0.16022872500000002,-0.16022872500000002,-0.15814322500000003,-0.15594727500000002,-0.15810640833333334,-0.16282688
750,396.0,150.0,29.0,-0.004376525000000001,-0.16221340000000004,-0.16221340000000004,-0.16022872500000002,-0.15814322500000003,-0.1601951166666667,-0.16483862999999999
780,396.0,150.0,29.0,-0.004454625000000001,-0.16410575000000002,-0.16410575000000002,-0.16221340000000004,-0.16022872500000002,-0.16218262500000002,-0.166756685
810,396.0,150.0,29.0,-0.004529250000000001,-0.16591322500000003,-0.16591322500000003,-0.16410575000000002,-0.16221340000000004,-0.16407745833333337,-0.168588585
840,396.0,150.0,29.0,-0.004600650000000001,-0.16764245,-0.16764245,-0.16591322500000003,-0.16410575000000002,-0.16588714166666668,-0.170341095
870,396.0,150.0,29.0,-0.004669075000000002,-0.16929935000000002,-0.16929935000000002,-0.16764245,-0.16591322500000003,-0.1676183416666667,-0.1720202
900,396.0,150.0,29.0,-0.004734700000000001,-0.17088915000000002,-0.17088915000000002,-0.16929935000000002,-0.16764245,-0.16927698333333333,-0.17363125000000001
930,396.0,150.0,29.0,-0.004797775000000001,-0.17241662500000002,-0.17241662500000002,-0.17088915000000002,-0.16929935000000002,-0.17086837500000004,-0.175179065
960,396.0,150.0,29.0,-0.004858450000000001,-0.17388605000000001,-0.17388605000000001,-0.17241662500000002,-0.17088915000000002,-0.17239727500000002,-0.17666797500000003
990,396.0,150.0,29.0,-0.004916875000000001,-0.17530125000000002,-0.17530125000000002,-0.17388605000000001,-0.17241662500000002,-0.17386797499999998,-0.17810188500000002
1020,396.0,150.0,29.0,-0.004973225000000001,-0.17666575,-0.17666575,-0.17530125000000002,-0.17388605000000001,-0.17528435,-0.179484355
1050,396.0,150.0,29.0,-0.005027575,-0.1779827,-0.1779827,-0.17666575,-0.17530125000000002,-0.1766499,-0.18081861000000002
1080,396.0,150.0,29.0,-0.005080100000000001,-0.17925502499999998,-0.17925502499999998,-0.1779827,-0.17666575,-0.177967825,-0.182107595
1110,396.0,150.0,29.0,-0.005130875,-0.180485375,-0.180485375,-0.17925502499999998,-0.1779827,-0.17924103333333333,-0.18335398500000002
1140,396.0,150.0,29.0,-0.005180025,-0.18167612500000002,-0.18167612500000002,-0.180485375,-0.17925502499999998,-0.180472175,-0.18456026
1170,396.0,150.0,29.0,-0.005227600000000001,-0.18282957500000002,-0.18282957500000002,-0.18167612500000002,-0.180485375,-0.18166369166666665,-0.18572868000000003
1200,396.0,150.0,29.0,-0.005273725000000001,-0.18394775000000002,-0.18394775000000002,-0.18282957500000002,-0.18167612500000002,-0.18281781666666672,-0.18686131500000003
1230,396.0,150.0,29.0,-0.005318475000000001,-0.185032525,-0.185032525,-0.18394775000000002,-0.18282957500000002,-0.1839366166666667,-0.187960085
1260,396.0,150.0,29.0,-0.005361900000000001,-0.18608565,-0.18608565,-0.185032525,-0.18394775000000002,-0.18502197500000003,-0.18902678500000003
1290,396.0,150.0,29.0,-0.0054041,-0.18710875,-0.18710875,-0.18608565,-0.185032525,-0.18607564166666665,-0.19006304499999999
1320,396.0,150.0,29.0,-0.0054451000000000005,-0.18810335,-0.18810335,-0.18710875,-0.18608565,-0.18709924999999997,-0.19107039
1350,396.0,150.0,29.0,-0.0054849750000000004,-0.189070825,-0.189070825,-0.18810335,-0.18710875,-0.18809430833333332,-0.19205023000000002
1380,396.0,150.0,29.0,-0.005523775,-0.190012475,-0.190012475,-0.189070825,-0.18810335,-0.18906221666666667,-0.19300389
1410,396.0,150.0,29.0,-0.005561575000000001,-0.19092952500000002,-0.19092952500000002,-0.190012475,-0.189070825,-0.19000427500000003,-0.19393260000000004
1440,396.0,150.0,29.0,-0.005598375,-0.19182307499999998,-0.19182307499999998,-0.19092952500000002,-0.190012475,-0.19092169166666664,-0.19483751000000002
1470,396.0,150.0,29.0,-0.0056342499999999995,-0.19269422499999997,-0.19269422499999997,-0.19182307499999998,-0.19092952500000002,-0.19181560833333333,-0.19571967500000004
1500,396.0,150.0,29.0,-0.00566925,-0.19354392499999998,-0.19354392499999998,-0.19269422499999997,-0.19182307499999998,-0.19268707499999996,-0.19658011000000003
90,397.0,152.0,19.0,0.00018774999999999993,-0.0289654,-0.0289654,-0.014081425,-5.86e-05,-0.014368475,-0.030246649999999996
120,397.0,152.0,19.0,-0.00025450000000000006,-0.0405859,-0.0405859,-0.0289654,-0.014081425,-0.027877574999999998,-0.042401025
150,397.0,152.0,19.0,-0.0006268500000000001,-0.049786675,-0.049786675,-0.0405859,-0.0289654,-0.039779325,-0.052018405000000004
180,397.0,152.0,19.0,-0.00094125,-0.057308725000000005,-0.057308725000000005,-0.049786675,-0.0405859,-0.0492271,-0.05987721
210,397.0,152.0,19.0,-0.001210575,-0.0636273,-0.0636273,-0.057308725000000005,-0.049786675,-0.056907566666666666,-0.066476135
240,397.0,152.0,19.0,-0.0014447499999999999,-0.06904967499999999,-0.06904967499999999,-0.0636273,-0.057308725000000005,-0.06332856666666666,-0.07213739000000001
270,397.0,152.0,19.0,-0.0016510249999999998,-0.073782525,-0.073782525,-0.06904967499999999,-0.0636273,-0.06881983333333333,-0.07707745
300,397.0,152.0,19.0,-0.0018347999999999997,-0.07797024999999999,-0.07797024999999999,-0.073782525,-0.06904967499999999,-0.07360081666666667,-0.081447575
330,397.0,152.0,19.0,-0.0020000749999999996,-0.081717325,-0.081717325,-0.07797024999999999,-0.073782525,-0.07782336666666667,-0.085357125
360,397.0,152.0,19.0,-0.00214995,-0.0851015,-0.0851015,-0.081717325,-0.07797024999999999,-0.08159635833333333,-0.08888745
390,397.0,152.0,19.0,-0.0022868249999999997,-0.088182075,-0.088182075,-0.0851015,-0.081717325,-0.08500029999999999,-0.09210061
420,397.0,152.0,19.0,-0.0024125999999999996,-0.091005275,-0.091005275,-0.088182075,-0.0851015,-0.08809628333333332,-0.095044925
450,397.0,152.0,19.0,-0.0025287749999999996,-0.09360774999999999,-0.09360774999999999,-0.091005275,-0.088182075,-0.09093169999999999,-0.09775870500000002
480,397.0,152.0,19.0,-0.0026366,-0.09601897499999999,-0.09601897499999999,-0.09360774999999999,-0.091005275,-0.093544,-0.10027281000000002
510,397.0,152.0,19.0,-0.0027370999999999997,-0.09826307499999999,-0.09826307499999999,-0.09601897499999999,-0.09360774999999999,-0.09596326666666666,-0.10261242500000001
540,397.0,152.0,19.0,-0.0028311,-0.10035999999999999,-0.10035999999999999,-0.09826307499999999,-0.09601897499999999,-0.09821401666666667,-0.10479839000000002
570,397.0,152.0,19.0,-0.00291935,-0.1023264,-0.1023264,-0.10035999999999999,-0.09826307499999999,-0.10031649166666666,-0.10684810500000001
600,397.0,152.0,19.0,-0.00300245,-0.104176275,-0.104176275,-0.1023264,-0.10035999999999999,-0.10228755833333332,-0.108776235
630,397.0,152.0,19.0,-0.003080925,-0.105921625,-0.105921625,-0.104176275,-0.1023264,-0.10414143333333332,-0.11059526
660,397.0,152.0,19.0,-0.0031551749999999996,-0.10757264999999999,-0.10757264999999999,-0.105921625,-0.104176275,-0.10589018333333333,-0.11231589
690,397.0,152.0,19.0,-0.0032256499999999996,-0.10913824999999999,-0.10913824999999999,-0.10757264999999999,-0.105921625,-0.107544175,-0.113947365
720,397.0,152.0,19.0,-0.003292625,-0.11062609999999999,-0.11062609999999999,-0.10913824999999999,-0.10757264999999999,-0.10911233333333333,-0.11549772
750,397.0,152.0,19.0,-0.00335645,-0.1120429,-0.1120429,-0.11062609999999999,-0.10913824999999999,-0.11060241666666666,-0.11697397000000001
780,397.0,152.0,19.0,-0.0034173499999999996,-0.1133946,-0.1133946,-0.1120429,-0.11062609999999999,-0.11202119999999999,-0.11838229500000001
810,397.0,152.0,19.0,-0.00347555,-0.114686375,-0.114686375,-0.1133946,-0.1120429,-0.11337462499999999,-0.11972815
840,397.0,152.0,19.0,-0.0035313,-0.115922925,-0.115922925,-0.114686375,-0.1133946,-0.11466796666666666,-0.12101636500000001
870,397.0,152.0,19.0,-0.003584725,-0.11710832499999999,-0.11710832499999999,-0.115922925,-0.114686375,-0.11590587499999999,-0.12225126000000001
900,397.0,152.0,19.0,-0.0036360499999999996,-0.1182463,-0.1182463,-0.11710832499999999,-0.115922925,-0.11709251666666666,-0.12343669000000002
930,397.0,152.0,19.0,-0.003685375,-0.11934017499999999,-0.11934017499999999,-0.1182463,-0.11710832499999999,-0.11823159999999999,-0.12457612500000001
960,397.0,152.0,19.0,-0.00373285,-0.12039294999999998,-0.12039294999999998,-0.11934017499999999,-0.1182463,-0.119326475,-0.12567270500000002
990,397.0,152.0,19.0,-0.0037785999999999996,-0.1214073,-0.1214073,-0.12039294999999998,-0.11934017499999999,-0.12038014166666666,-0.12672923500000002
1020,397.0,152.0,19.0,-0.003822725,-0.12238572499999999,-0.12238572499999999,-0.1214073,-0.12039294999999998,-0.12139532499999998,-0.12774828500000002
1050,397.0,152.0,19.0,-0.0038653249999999998,-0.123330425,-0.123330425,-0.12238572499999999,-0.1214073,-0.12237448333333333,-0.12873219500000002
1080,397.0,152.0,19.0,-0.003906524999999999,-0.12424347499999999,-0.12424347499999999,-0.123330425,-0.12238572499999999,-0.12331987499999998,-0.12968308500000003
1110,397.0,152.0,19.0,-0.0039463499999999995,-0.12512669999999998,-0.12512669999999998,-0.12424347499999999,-0.123330425,-0.12423353333333331,-0.13060290000000002
1140,397.0,152.0,19.0,-0.003984924999999999,-0.12598184999999998,-0.12598184999999998,-0.12512669999999998,-0.12424347499999999,-0.12511734166666666,-0.13149343
1170,397.0,152.0,19.0,-0.004022274999999999,-0.12681045,-0.12681045,-0.12598184999999998,-0.12512669999999998,-0.12597299999999997,-0.13235631500000003
1200,397.0,152.0,19.0,-0.0040585249999999995,-0.127614,-0.127614,-0.12681045,-0.12598184999999998,-0.1268021,-0.13319305000000004
1230,397.0,152.0,19.0,-0.004093674999999999,-0.1283938,-0.1283938,-0.127614,-0.12681045,-0.12760608333333334,-0.13400504500000002
1260,397.0,152.0,19.0,-0.004127824999999998,-0.129151075,-0.129151075,-0.1283938,-0.127614,-0.12838629166666668,-0.13479358500000002
1290,397.0,152.0,19.0,-0.004160999999999998,-0.129887,-0.129887,-0.129151075,-0.1283938,-0.12914395833333334,-0.13555986
1320,397.0,152.0,19.0,-0.004193274999999998,-0.130602625,-0.130602625,-0.129887,-0.129151075,-0.12988023333333334,-0.13630497500000002
1350,397.0,152.0,19.0,-0.004224649999999997,-0.13129895,-0.13129895,-0.130602625,-0.129887,-0.13059619166666667,-0.13702995
1380,397.0,152.0,19.0,-0.004255199999999998,-0.13197685,-0.13197685,-0.13129895,-0.130602625,-0.13129280833333334,-0.13773576000000004
1410,397.0,152.0,19.0,-0.004284974999999998,-0.132637225,-0.132637225,-0.13197685,-0.13129895,-0.13197100833333333,-0.138423285
1440,397.0,152.0,19.0,-0.004313974999999998,-0.13328084999999998,-0.13328084999999998,-0.132637225,-0.13197685,-0.13263164166666666,-0.13909337000000002
1470,397.0,152.0,19.0,-0.004342249999999997,-0.13390849999999999,-0.13390849999999999,-0.13328084999999998,-0.132637225,-0.13327552499999998,-0.13974679500000003
1500,397.0,152.0,19.0,-0.004369849999999997,-0.13452084999999997,-0.13452084999999997,-0.13390849999999999,-0.13328084999999998,-0.13390339999999998,-0.14038428000000003
90,398.0,151.0,23.9,0.00023784999999999995,-0.035688575,-0.035688575,-0.017320775,-6.19e-05,-0.017690416666666667,-0.03455169
120,398.0,151.0,23.9,-0.00027475000000000004,-0.04995905,-0.04995905,-0.035688575,-0.017320775,-0.0343228,-0.048333505
150,398.0,151.0,23.9,-0.0007111750000000001,-0.061222399999999996,-0.061222399999999996,-0.04995905,-0.035688575,-0.048956675000000005,-0.059204885
180,398.0,151.0,23.9,-0.0010807,-0.07041055,-0.07041055,-0.061222399999999996,-0.04995905,-0.06053066666666667,-0.06807030500000001
210,398.0,151.0,23.9,-0.0013974500000000002,-0.078116,-0.078116,-0.07041055,-0.061222399999999996,-0.06991631666666666,-0.075503465
240,398.0,151.0,23.9,-0.0016728250000000002,-0.08472002500000002,-0.08472002500000002,-0.078116,-0.07041055,-0.07774885833333334,-0.08187309000000001
270,398.0,151.0,23.9,-0.001915325,-0.09047817500000001,-0.09047817500000001,-0.08472002500000002,-0.078116,-0.08443806666666669,-0.087426135
300,398.0,151.0,23.9,-0.0021312500000000003,-0.09556857500000002,-0.09556857500000002,-0.09047817500000001,-0.08472002500000002,-0.09025559166666668,-0.09233474
330,398.0,151.0,23.9,-0.0023253750000000006,-0.10011990000000003,-0.10011990000000003,-0.09556857500000002,-0.09047817500000001,-0.09538888333333335,-0.096723135
360,398.0,151.0,23.9,-0.0025013250000000004,-0.10422770000000002,-0.10422770000000002,-0.10011990000000003,-0.09556857500000002,-0.09997205833333335,-0.10068359500000001
390,398.0,151.0,23.9,-0.0026619500000000006,-0.10796482500000003,-0.10796482500000003,-0.10422770000000002,-0.10011990000000003,-0.10410414166666669,-0.10428644499999999
420,398.0,151.0,23.9,-0.0028094500000000007,-0.11138792500000001,-0.11138792500000001,-0.10796482500000003,-0.10422770000000002,-0.10786015000000003,-0.107586365
450,398.0,151.0,23.9,-0.0029456500000000006,-0.11454187500000002,-0.11454187500000002,-0.11138792500000001,-0.10796482500000003,-0.11129820833333336,-0.11062670000000001
480,398.0,151.0,23.9,-0.0030720000000000005,-0.11746285000000001,-0.11746285000000001,-0.11454187500000002,-0.11138792500000001,-0.11446421666666667,-0.11344229000000002
510,398.0,151.0,23.9,-0.0031897250000000005,-0.1201803,-0.1201803,-0.11746285000000001,-0.11454187500000002,-0.11739500833333334,-0.116061605
540,398.0,151.0,23.9,-0.0032998500000000004,-0.1227186,-0.1227186,-0.1201803,-0.11746285000000001,-0.12012058333333335,-0.11850816000000002
570,398.0,151.0,23.9,-0.00340315,-0.12509810000000002,-0.12509810000000002,-0.1227186,-0.1201803,-0.12266566666666667,-0.12080156499999999
600,398.0,151.0,23.9,-0.0035004,-0.12733595,-0.12733595,-0.12509810000000002,-0.1227186,-0.12505088333333333,-0.12295836000000002
630,398.0,151.0,23.9,-0.0035922,-0.1294467,-0.1294467,-0.12733595,-0.12509810000000002,-0.12729358333333332,-0.12499262500000004
660,398.0,151.0,23.9,-0.00367905,-0.1314429,-0.1314429,-0.1294467,-0.12733595,-0.12940851666666667,-0.126916405
690,398.0,151.0,23.9,-0.00376145,-0.1333353,-0.1333353,-0.1314429,-0.1294467,-0.1314083,-0.12874012
720,398.0,151.0,23.9,-0.00383975,-0.135133275,-0.135133275,-0.1333353,-0.1314429,-0.13330382500000001,-0.130472805
750,398.0,151.0,23.9,-0.003914325,-0.13684502499999998,-0.13684502499999998,-0.135133275,-0.1333353,-0.1351045333333333,-0.13212235
780,398.0,151.0,23.9,-0.003985475,-0.138477775,-0.138477775,-0.13684502499999998,-0.135133275,-0.1368186916666667,-0.13369572000000002
810,398.0,151.0,23.9,-0.004053499999999999,-0.14003785,-0.14003785,-0.138477775,-0.13684502499999998,-0.13845354999999998,-0.13519903500000002
840,398.0,151.0,23.9,-0.004118574999999999,-0.14153090000000002,-0.14153090000000002,-0.14003785,-0.138477775,-0.14001550833333334,-0.136637735
870,398.0,151.0,23.9,-0.004180975,-0.14296195,-0.14296195,-0.14153090000000002,-0.14003785,-0.14151023333333335,-0.138016675
900,398.0,151.0,23.9,-0.004240875,-0.1443355,-0.1443355,-0.14296195,-0.14153090000000002,-0.14294278333333335,-0.13934018
930,398.0,151.0,23.9,-0.00429845,-0.1456556,-0.1456556,-0.1443355,-0.14296195,-0.14431768333333334,-0.14061215500000002
960,398.0,151.0,23.9,-0.00435385,-0.14692590000000003,-0.14692590000000003,-0.1456556,-0.1443355,-0.145639,-0.141836125
990,398.0,151.0,23.9,-0.004407225,-0.14814965000000002,-0.14814965000000002,-0.14692590000000003,-0.1456556,-0.14691038333333337,-0.14301523500000002
1020,398.0,151.0,23.9,-0.0044586999999999995,-0.149329875,-0.149329875,-0.14814965000000002,-0.14692590000000003,-0.14813514166666666,-0.14415238000000002
1050,398.0,151.0,23.9,-0.004508374999999999,-0.150469275,-0.150469275,-0.149329875,-0.14814965000000002,-0.14931626666666667,-0.14525017
1080,398.0,151.0,23.9,-0.0045563999999999995,-0.15157035,-0.15157035,-0.150469275,-0.149329875,-0.1504565,-0.14631100000000002
1110,398.0,151.0,23.9,-0.0046028499999999995,-0.1526353,-0.1526353,-0.15157035,-0.150469275,-0.15155830833333336,-0.147337055
1140,398.0,151.0,23.9,-0.0046478,-0.15366627500000002,-0.15366627500000002,-0.1526353,-0.15157035,-0.152623975,-0.148330335
1170,398.0,151.0,23.9,-0.0046913499999999995,-0.15466515000000003,-0.15466515000000003,-0.15366627500000002,-0.1526353,-0.15365557500000002,-0.14929266500000002
1200,398.0,151.0,23.9,-0.004733574999999999,-0.15563365,-0.15563365,-0.15466515000000003,-0.15366627500000002,-0.15465502500000003,-0.15022576000000004
1230,398.0,151.0,23.9,-0.004774549999999999,-0.15657345000000003,-0.15657345000000003,-0.15563365,-0.15466515000000003,-0.15562408333333336,-0.151131165
1260,398.0,151.0,23.9,-0.0048143249999999995,-0.15748602500000003,-0.15748602500000003,-0.15657345000000003,-0.15563365,-0.15656437500000003,-0.15201033000000003
1290,398.0,151.0,23.9,-0.004852974999999999,-0.15837277500000002,-0.15837277500000002,-0.15748602500000003,-0.15657345000000003,-0.1574774166666667,-0.15286459000000002
1320,398.0,151.0,23.9,-0.00489055,-0.15923495000000004,-0.15923495000000004,-0.15837277500000002,-0.15748602500000003,-0.15836458333333336,-0.15369519000000004
1350,398.0,151.0,23.9,-0.004927099999999999,-0.16007377500000006,-0.16007377500000006,-0.15923495000000004,-0.15837277500000002,-0.1592271666666667,-0.15450328500000005
1380,398.0,151.0,23.9,-0.004962674999999999,-0.16089035000000007,-0.16089035000000007,-0.16007377500000006,-0.15923495000000004,-0.16006635833333338,-0.15528993500000005
1410,398.0,151.0,23.9,-0.004997324999999999,-0.16168572500000006,-0.16168572500000006,-0.16089035000000007,-0.16007377500000006,-0.16088328333333338,-0.15605615500000003
1440,398.0,151.0,23.9,-0.005031099999999999,-0.16246087500000006,-0.16246087500000006,-0.16168572500000006,-0.16089035000000007,-0.1616789833333334,-0.15680287
1470,398.0,151.0,23.9,-0.005063999999999999,-0.1632166750000001,-0.1632166750000001,-0.16246087500000006,-0.16168572500000006,-0.16245442500000007,-0.15753097000000002
1500,398.0,151.0,23.9,-0.005096124999999999,-0.1639540250000001,-0.1639540250000001,-0.1632166750000001,-0.16246087500000006,-0.16321052500000008,-0.15824125500000003
90,399.0,144.0,19.0,0.00011970000000000001,-0.029150799999999998,-0.029150799999999998,-0.014226299999999999,-5.9999999999999995e-05,-0.01447903333333333,-0.030421959999999998
120,399.0,144.0,19.0,4.6375e-05,-0.040789,-0.040789,-0.029150799999999998,-0.014226299999999999,-0.028055366666666665,-0.042587494999999996
